08:28:06.528 | DEBUG   | prefect.profiles - Using profile 'uat'
08:28:07.653 | DEBUG   | prefect.events.clients - EventsClient(id=4409605424): Checkpointing event id=0e040d52-0ad8-4efc-b7fa-66233f64adf5.
08:28:07.675 | INFO    | prefect.flow_runs.runner - Opening process...
08:28:07.692 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of functools.partial(<bound method Runner._check_for_cancelled_flow_runs of Runner(name='runner-d1aaba0b-81d6-44c5-a884-a617a73729f6')>, should_stop=<function Runner.execute_flow_run.<locals>.<lambda> at 0x104e4cd30>, on_stop=<bound method CancelScope.cancel of <anyio._backends._asyncio.CancelScope object at 0x106ec9420>>)
08:28:07.692 | DEBUG   | prefect.runner - Checking for cancelled flow runs...
08:28:07.708 | INFO    | prefect.flow_runs.worker - Completed submission of flow run 'a80a9968-4f21-4706-8b76-75b73713fb25'
08:28:08.488 | DEBUG   | prefect.profiles - Using profile 'uat'
08:28:08.611 | DEBUG   | Flow run 'roaring-koel' - Running 1 deployment pull step(s)
08:28:08.618 | INFO    | Flow run 'roaring-koel' -  > Running set_working_directory step...
08:28:08.619 | DEBUG   | prefect.client - Connecting to API at http://0.0.0.0:4201/api/
08:28:08.624 | DEBUG   | prefect.client - Connecting to API at http://0.0.0.0:4201/api/
08:28:08.630 | DEBUG   | prefect.client - Connecting to API at http://0.0.0.0:4201/api/
08:28:08.631 | DEBUG   | Flow run 'roaring-koel' - Changing working directory to '/Users/bacon.huang85/Desktop/TPP/chips-fries/redis-streams/src/'
08:28:08.631 | DEBUG   | Flow run 'roaring-koel' - Importing flow code from 'orch/flows/scheduled/send_morning_reminder_flow.py:send_morning_reminder_flow'
08:28:09.107 | DEBUG   | prefect.client - Connecting to API at http://0.0.0.0:4201/api/
08:28:09.142 | DEBUG   | prefect.task_runner.threadpool - Starting task runner
08:28:09.144 | INFO    | Flow run 'roaring-koel' - Beginning flow run 'roaring-koel' for flow 'Scheduled - Morning Wake Up Reminder'
08:28:09.144 | INFO    | Flow run 'roaring-koel' - View at http://0.0.0.0:4201/runs/flow-run/a80a9968-4f21-4706-8b76-75b73713fb25
08:28:09.145 | DEBUG   | Flow run 'roaring-koel' - Executing flow 'Scheduled - Morning Wake Up Reminder' for flow run 'roaring-koel'...
08:28:09.228 | DEBUG   | prefect.client - Received response with retryable status code 503. Another attempt will be made in 4.7865221977071855s. This is attempt 2/6.
08:28:09.401 | INFO    | prefect.engine - View at http://0.0.0.0:4201/runs/flow-run/266f9693-09a3-4ffc-92a6-2f39ad88ab8f
08:28:09.423 | DEBUG   | prefect.task_runner.threadpool - Starting task runner
08:28:09.424 | INFO    | Flow run 'yellow-jaguarundi' - Beginning subflow run 'yellow-jaguarundi' for flow 'Send Reminder Message Flow'
08:28:09.424 | INFO    | Flow run 'yellow-jaguarundi' - View at http://0.0.0.0:4201/runs/flow-run/266f9693-09a3-4ffc-92a6-2f39ad88ab8f
08:28:09.424 | DEBUG   | Flow run 'yellow-jaguarundi' - Executing flow 'Send Reminder Message Flow' for flow run 'yellow-jaguarundi'...
08:28:09.425 | INFO    | Flow run 'yellow-jaguarundi' - [REMINDER FLOW] (Run ID: N/A) Target 1/2 Sending to platform='slack', destination='uat_channel'
08:28:09.425 | INFO    | Flow run 'yellow-jaguarundi' - [REMINDER FLOW] (Run ID: N/A) Target 1/2 Resolved mentions: ['U08J619BW3B']
08:28:09.426 | INFO    | Flow run 'yellow-jaguarundi' - [REMINDER FLOW] (Run ID: N/A) Target 1/2 Publishing reminder message task...
08:28:09.432 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Created task run 'Build, Publish Initial Reminder & Record State-a14' for task 'Build, Publish Initial Reminder & Record State'
08:28:09.433 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Executing task 'Build, Publish Initial Reminder & Record State' for task run 'Build, Publish Initial Reminder & Record State-a14'...
08:28:09.438 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Task started: channel='slack', template='SlackReminderTemplate' (RemID: 16acf62a-39db-478f-a7a0-1b944861466c)
08:28:09.438 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Received context keys: ['destination_alias', 'mention_aliases', 'interaction_mode', 'main_text', 'sub_text', 'follow_up_policy', 'mentions', 'recipient', 'reminder_id']
08:28:09.439 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Processed placeholders in 'main_text' (RemID: 16acf62a-39db-478f-a7a0-1b944861466c)
08:28:09.439 | DEBUG   | prefect.events.clients - Reconnecting websocket connection.
08:28:09.439 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Processed placeholders in 'sub_text' (RemID: 16acf62a-39db-478f-a7a0-1b944861466c)
08:28:09.440 | DEBUG   | prefect.events.clients - Opening websocket connection.
08:28:09.440 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Processed placeholders in 'follow_up_policy.thread_message_template' (RemID: 16acf62a-39db-478f-a7a0-1b944861466c)
08:28:09.441 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Prepended Slack mentions to main_text (RemID: 16acf62a-39db-478f-a7a0-1b944861466c).
08:28:09.441 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Prepared task message for Slack with 'payload' dictionary (RemID: 16acf62a-39db-478f-a7a0-1b944861466c).
08:28:09.441 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-a14' - Publishing initial reminder task to list 'slack_message_send_queue' (RemID: 16acf62a-39db-478f-a7a0-1b944861466c).
08:28:09.444 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-a14' - Successfully published initial reminder task to 'slack_message_send_queue' (RemID: 16acf62a-39db-478f-a7a0-1b944861466c).
08:28:09.444 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-a14' - Follow-up policy found. Recording state and scheduling next check (RemID: 16acf62a-39db-478f-a7a0-1b944861466c).
08:28:09.445 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-a14' - Saved initial state for 16acf62a-39db-478f-a7a0-1b944861466c to Redis hash 'reminder:state:16acf62a-39db-478f-a7a0-1b944861466c'.
08:28:09.445 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-a14' - Adding reminder 16acf62a-39db-478f-a7a0-1b944861466c to schedule ZSET 'reminder:followup_schedule' with score 1743640099 (2025-04-03T00:28:19.444877+00:00).
08:28:09.446 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-a14' - Successfully added/updated 16acf62a-39db-478f-a7a0-1b944861466c in schedule ZSET (ZADD returned 1).
08:28:09.447 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-a14' - Finished in state Completed()
08:28:09.447 | INFO    | Flow run 'yellow-jaguarundi' - [REMINDER FLOW] (Run ID: N/A) Target 1/2 Reminder message successfully published.
08:28:09.447 | DEBUG   | prefect.events.clients - Pinging to ensure websocket connected.
08:28:09.448 | INFO    | Flow run 'yellow-jaguarundi' - [REMINDER FLOW] (Run ID: N/A) Target 2/2 Sending to platform='line', destination='bacon_dm'
08:28:09.448 | INFO    | Flow run 'yellow-jaguarundi' - [REMINDER FLOW] (Run ID: N/A) Target 2/2 Resolved mentions: ['Uccaf1be8b6335a9827558bfbec6769f1']
08:28:09.448 | INFO    | Flow run 'yellow-jaguarundi' - [REMINDER FLOW] (Run ID: N/A) Target 2/2 Publishing reminder message task...
08:28:09.449 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Created task run 'Build, Publish Initial Reminder & Record State-397' for task 'Build, Publish Initial Reminder & Record State'
08:28:09.450 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Executing task 'Build, Publish Initial Reminder & Record State' for task run 'Build, Publish Initial Reminder & Record State-397'...
08:28:09.450 | DEBUG   | prefect.events.clients - Pong received. Websocket connected.
08:28:09.450 | DEBUG   | prefect.events.clients - Resending 0 unconfirmed events.
08:28:09.450 | DEBUG   | prefect.events.clients - Finished resending unconfirmed events.
08:28:09.451 | DEBUG   | prefect.client - Connecting to API at http://0.0.0.0:4201/api/
08:28:09.456 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Task started: channel='line', template='LineReminderTemplate' (RemID: d1a44283-1c92-44d0-bea4-7ece3da83762)
08:28:09.457 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Received context keys: ['destination_alias', 'mention_aliases', 'interaction_mode', 'main_text', 'follow_up_policy', 'mentions', 'recipient', 'sub_text', 'reminder_id']
08:28:09.457 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Processed placeholders in 'main_text' (RemID: d1a44283-1c92-44d0-bea4-7ece3da83762)
08:28:09.457 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Processed placeholders in 'sub_text' (RemID: d1a44283-1c92-44d0-bea4-7ece3da83762)
08:28:09.458 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Processed placeholders in 'follow_up_policy.thread_message_template' (RemID: d1a44283-1c92-44d0-bea4-7ece3da83762)
08:28:09.458 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-397' - Payload: [FlexMessage(type='flex', quick_reply=None, sender=None, alt_text='Reminder: 早安 ☀️ 請點擊按鈕確認你醒著！', contents=FlexBubble(type='bubble', direction=None, styles=None, header=None, hero=None, body=FlexBox(type='box', layout='vertical', flex=None, contents=[FlexText(type='text', flex=None, text='@User1', size=None, align=None, gravity=None, color=None, weight=None, style=None, decoration=None, wrap=True, line_spacing=None, margin=None, position=None, offset_top=None, offset_bottom=None, offset_start=None, offset_end=None, action=None, max_lines=None, contents=None, adjust_mode=None, scaling=None), FlexText(type='text', flex=None, text='早安 ☀️ 請點擊按鈕確認你醒著！', size=None, align=None, gravity=None, color=None, weight='bold', style=None, decoration=None, wrap=True, line_spacing=None, margin='md', position=None, offset_top=None, offset_bottom=None, offset_start=None, offset_end=None, action=None, max_lines=None, contents=None, adjust_mode=None, scaling=None), FlexText(type='text', flex=None, text='時間: 04/03 08:28', size='xs', align=None, gravity=None, color='#aaaaaa', weight=None, style=None, decoration=None, wrap=True, line_spacing=None, margin='md', position=None, offset_top=None, offset_bottom=None, offset_start=None, offset_end=None, action=None, max_lines=None, contents=None, adjust_mode=None, scaling=None)], spacing=None, margin=None, position=None, offset_top=None, offset_bottom=None, offset_start=None, offset_end=None, background_color=None, border_color=None, border_width=None, corner_radius=None, width=None, max_width=None, height=None, max_height=None, padding_all=None, padding_top=None, padding_bottom=None, padding_start=None, padding_end=None, action=None, justify_content=None, align_items=None, background=None), footer=FlexBox(type='box', layout='vertical', flex=0, contents=[FlexButton(type='button', flex=None, color=None, style='primary', action=PostbackAction(type='postback', label='知道了', data='action=acknowledge&reminder_id=d1a44283-1c92-44d0-bea4-7ece3da83762', display_text=None, text=None, input_option=None, fill_in_text=None), gravity=None, margin=None, position=None, offset_top=None, offset_bottom=None, offset_start=None, offset_end=None, height='sm', adjust_mode=None, scaling=None)], spacing='sm', margin=None, position=None, offset_top=None, offset_bottom=None, offset_start=None, offset_end=None, background_color=None, border_color=None, border_width=None, corner_radius=None, width=None, max_width=None, height=None, max_height=None, padding_all=None, padding_top=None, padding_bottom=None, padding_start=None, padding_end=None, action=None, justify_content=None, align_items=None, background=None), size=None, action=None))]
08:28:09.459 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Prepared task message for Line with 'payload_pickle' string (RemID: d1a44283-1c92-44d0-bea4-7ece3da83762).
08:28:09.459 | DEBUG   | Task run 'Build, Publish Initial Reminder & Record State-397' - Publishing initial reminder task to list 'line_push_message_queue' (RemID: d1a44283-1c92-44d0-bea4-7ece3da83762).
08:28:09.460 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-397' - Successfully published initial reminder task to 'line_push_message_queue' (RemID: d1a44283-1c92-44d0-bea4-7ece3da83762).
08:28:09.461 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-397' - Follow-up policy found. Recording state and scheduling next check (RemID: d1a44283-1c92-44d0-bea4-7ece3da83762).
08:28:09.461 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-397' - Saved initial state for d1a44283-1c92-44d0-bea4-7ece3da83762 to Redis hash 'reminder:state:d1a44283-1c92-44d0-bea4-7ece3da83762'.
08:28:09.462 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-397' - Adding reminder d1a44283-1c92-44d0-bea4-7ece3da83762 to schedule ZSET 'reminder:followup_schedule' with score 1743640099 (2025-04-03T00:28:19.461536+00:00).
08:28:09.462 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-397' - Successfully added/updated d1a44283-1c92-44d0-bea4-7ece3da83762 in schedule ZSET (ZADD returned 1).
08:28:09.463 | INFO    | Task run 'Build, Publish Initial Reminder & Record State-397' - Finished in state Completed()
08:28:09.464 | INFO    | Flow run 'yellow-jaguarundi' - [REMINDER FLOW] (Run ID: N/A) Target 2/2 Reminder message successfully published.
08:28:09.465 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emitting event id=a67bded0-22d8-4d91-a2e7-11d7c8cd0eac.
08:28:09.465 | DEBUG   | prefect.events.clients - Added event id=a67bded0-22d8-4d91-a2e7-11d7c8cd0eac to unconfirmed events list. There are now 1 unconfirmed events.
08:28:09.465 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emit reconnection attempt 0.
08:28:09.465 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Sending event id=a67bded0-22d8-4d91-a2e7-11d7c8cd0eac.
08:28:09.466 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Checkpointing event id=a67bded0-22d8-4d91-a2e7-11d7c8cd0eac.
08:28:09.466 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emitting event id=3f2efa5f-d79c-4f0d-9cb9-76d8bebe8b3d.
08:28:09.467 | DEBUG   | prefect.events.clients - Added event id=3f2efa5f-d79c-4f0d-9cb9-76d8bebe8b3d to unconfirmed events list. There are now 2 unconfirmed events.
08:28:09.467 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emit reconnection attempt 0.
08:28:09.467 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Sending event id=3f2efa5f-d79c-4f0d-9cb9-76d8bebe8b3d.
08:28:09.467 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Checkpointing event id=3f2efa5f-d79c-4f0d-9cb9-76d8bebe8b3d.
08:28:09.468 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emitting event id=ed945d65-8b48-4d4d-b1d2-dee0279c8fe7.
08:28:09.468 | DEBUG   | prefect.events.clients - Added event id=ed945d65-8b48-4d4d-b1d2-dee0279c8fe7 to unconfirmed events list. There are now 3 unconfirmed events.
08:28:09.468 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emit reconnection attempt 0.
08:28:09.468 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Sending event id=ed945d65-8b48-4d4d-b1d2-dee0279c8fe7.
08:28:09.469 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Checkpointing event id=ed945d65-8b48-4d4d-b1d2-dee0279c8fe7.
08:28:09.469 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emitting event id=0138e8dc-9ede-442b-969a-f22defc16779.
08:28:09.470 | DEBUG   | prefect.events.clients - Added event id=0138e8dc-9ede-442b-969a-f22defc16779 to unconfirmed events list. There are now 4 unconfirmed events.
08:28:09.470 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emit reconnection attempt 0.
08:28:09.470 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Sending event id=0138e8dc-9ede-442b-969a-f22defc16779.
08:28:09.470 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Checkpointing event id=0138e8dc-9ede-442b-969a-f22defc16779.
08:28:09.471 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emitting event id=2f845d05-dd6a-494d-9d2b-7ac25e5c82ec.
08:28:09.471 | DEBUG   | prefect.events.clients - Added event id=2f845d05-dd6a-494d-9d2b-7ac25e5c82ec to unconfirmed events list. There are now 5 unconfirmed events.
08:28:09.471 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emit reconnection attempt 0.
08:28:09.471 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Sending event id=2f845d05-dd6a-494d-9d2b-7ac25e5c82ec.
08:28:09.471 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Checkpointing event id=2f845d05-dd6a-494d-9d2b-7ac25e5c82ec.
08:28:09.472 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emitting event id=45e2ae80-1578-49a2-b41b-0d2bf6c6ca98.
08:28:09.472 | DEBUG   | prefect.events.clients - Added event id=45e2ae80-1578-49a2-b41b-0d2bf6c6ca98 to unconfirmed events list. There are now 6 unconfirmed events.
08:28:09.472 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Emit reconnection attempt 0.
08:28:09.472 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Sending event id=45e2ae80-1578-49a2-b41b-0d2bf6c6ca98.
08:28:09.472 | DEBUG   | prefect.events.clients - EventsClient(id=4489695808): Checkpointing event id=45e2ae80-1578-49a2-b41b-0d2bf6c6ca98.
08:28:09.495 | DEBUG   | prefect.task_runner.threadpool - Stopping task runner
08:28:09.495 | INFO    | Flow run 'yellow-jaguarundi' - Finished in state Completed()
08:28:09.520 | DEBUG   | prefect.task_runner.threadpool - Stopping task runner
08:28:09.521 | INFO    | Flow run 'roaring-koel' - Finished in state Completed()
08:28:09.742 | INFO    | prefect.flow_runs.runner - Process for flow run 'roaring-koel' exited cleanly.
08:28:14.038 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Worker synchronized with the Prefect API server.
08:28:15.375 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of functools.partial(<bound method Runner._check_for_cancelled_flow_runs of Runner(name='runner-d1aaba0b-81d6-44c5-a884-a617a73729f6')>, should_stop=<function Runner.execute_flow_run.<locals>.<lambda> at 0x104e4cd30>, on_stop=<bound method CancelScope.cancel of <anyio._backends._asyncio.CancelScope object at 0x106ec9420>>)
08:28:15.376 | DEBUG   | prefect.runner - Runner has no active flow runs or deployments. Sending message to loop service that no further cancellation checks are needed.
08:28:15.376 | DEBUG   | prefect.runner - Checking for cancelled flow runs...
08:28:15.378 | DEBUG   | prefect.events.clients - EventsClient(id=4409605424): Emitting event id=1a2d153f-e429-4d7d-825a-082b45125935.
08:28:15.378 | DEBUG   | prefect.events.clients - Added event id=1a2d153f-e429-4d7d-825a-082b45125935 to unconfirmed events list. There are now 3 unconfirmed events.
08:28:15.378 | DEBUG   | prefect.events.clients - EventsClient(id=4409605424): Emit reconnection attempt 0.
08:28:15.379 | DEBUG   | prefect.events.clients - EventsClient(id=4409605424): Sending event id=1a2d153f-e429-4d7d-825a-082b45125935.
08:28:15.379 | DEBUG   | prefect.events.clients - EventsClient(id=4409605424): Checkpointing event id=1a2d153f-e429-4d7d-825a-082b45125935.
08:28:16.592 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:28:16.593 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:28:26.593249+00:00
08:28:16.601 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:28:25.658 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:28:25.658 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:28:35.658777+00:00
08:28:25.679 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:28:35.876 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:28:35.880 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:28:45.879977+00:00
08:28:35.906 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:28:44.927 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'sync_with_backend'
08:28:44.959 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Worker synchronized with the Prefect API server.
08:28:46.815 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:28:46.817 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:28:56.817341+00:00
08:28:46.839 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:28:57.520 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:28:57.523 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:29:07.523394+00:00
08:28:57.544 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:29:06.863 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:29:06.865 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:29:16.865309+00:00
08:29:06.892 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:29:18.748 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:29:18.751 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:29:28.751352+00:00
08:29:18.775 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:29:21.441 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'sync_with_backend'
08:29:21.465 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Worker synchronized with the Prefect API server.
08:29:26.683 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:29:26.686 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:29:36.686418+00:00
08:29:26.708 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:29:34.413 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
08:29:34.415 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Querying for flow runs scheduled before 2025-04-03 00:29:44.415693+00:00
08:29:34.435 | DEBUG   | prefect.workers.process.processworker 853e55ce-760a-4c45-884f-563721ceeb78 - Discovered 0 scheduled_flow_runs
08:29:46.612 | DEBUG   | prefect.utilities.services.critical_service_loop - Starting run of 'get_and_submit_flow_runs'
